timestamps,TP9,AF7,AF8,TP10,Right AUX
1743047081.889,-46.875,-35.156,-32.227,-35.156,0.000
1743047081.893,-41.992,-31.738,-31.250,-40.039,0.000
1743047081.897,-58.105,-35.645,-38.574,-46.387,0.000
1743047081.901,-64.941,-37.598,-45.898,-43.457,0.000
1743047081.905,-54.199,-24.902,-39.062,-41.016,0.000
1743047081.909,-61.035,-20.020,-33.691,-37.598,0.000
1743047081.912,-67.383,-30.762,-38.086,-43.457,0.000
1743047081.916,-57.129,-25.879,-33.691,-43.457,0.000
1743047081.920,-46.875,-8.789,-18.555,-30.762,0.000
1743047081.924,-62.500,-22.949,-29.785,-46.387,0.000
1743047081.928,-73.730,-37.109,-37.598,-52.246,0.000
1743047081.932,-73.242,-32.227,-24.902,-36.621,0.000
1743047081.936,-78.613,-37.109,-30.762,-36.621,0.000
1743047081.940,-89.844,-39.062,-39.551,-36.621,0.000
1743047081.944,-88.867,-34.180,-37.109,-25.879,0.000
1743047081.948,-84.961,-38.086,-30.273,-22.949,0.000
1743047081.952,-77.148,-30.273,-24.414,-13.672,0.000
1743047081.955,-74.707,-22.949,-21.484,-0.488,0.000
1743047081.959,-88.867,-33.691,-25.391,-8.301,0.000
1743047081.963,-101.074,-41.504,-23.926,-19.531,0.000
1743047081.967,-103.516,-44.434,-25.391,-21.484,0.000
1743047081.971,-106.934,-37.109,-30.273,-20.508,0.000
1743047081.975,-109.863,-30.762,-33.691,-25.879,0.000
1743047081.979,-114.258,-34.180,-33.691,-33.203,0.000
1743047081.983,-122.559,-35.156,-27.832,-30.273,0.000
1743047081.987,-121.094,-31.250,-26.855,-30.762,0.000
1743047081.991,-121.582,-33.203,-34.180,-39.062,0.000
1743047081.994,-131.348,-36.133,-39.551,-40.527,0.000
1743047081.998,-132.812,-31.250,-41.992,-35.645,0.000
1743047082.002,-128.906,-28.809,-46.387,-33.203,0.000
1743047082.006,-135.742,-31.738,-54.688,-37.109,0.000
1743047082.010,-126.465,-19.531,-37.109,-24.414,0.000
1743047082.014,-111.328,-7.324,-13.672,-4.883,0.000
1743047082.018,-134.766,-25.879,-39.551,-28.320,0.000
1743047082.022,-147.949,-38.574,-47.363,-36.621,0.000
1743047082.026,-138.184,-39.551,-23.926,-20.020,0.000
1743047082.030,-140.137,-41.016,-29.297,-31.738,0.000
1743047082.034,-137.695,-43.945,-38.086,-33.203,0.000
1743047082.037,-117.188,-27.832,-18.555,-13.184,0.000
1743047082.041,-109.863,-23.926,-16.113,-8.789,0.000
1743047082.045,0.000,-36.621,-28.320,-11.719,0.000
1743047082.049,0.000,-36.133,-29.297,-16.602,0.000
1743047082.053,0.000,-38.574,-31.738,-19.043,0.000
1743047082.057,0.000,-31.738,-32.227,-11.230,0.000
1743047082.061,0.000,-22.461,-23.438,-7.812,0.000
1743047082.065,0.000,-25.391,-23.926,-21.484,0.000
1743047082.069,0.000,-29.297,-33.203,-30.762,0.000
1743047082.073,0.000,-25.879,-31.738,-23.926,0.000
1743047082.077,0.000,-34.180,-30.273,-27.344,0.000
1743047082.080,0.000,-33.203,-33.691,-24.902,0.000
1743047082.084,0.000,-18.066,-35.645,-13.184,0.000
1743047082.088,0.000,-20.508,-32.227,-20.996,0.000
